"Seq_ID","Lactobacillus_crispatus","Lactobacillus_iners","Lactobacillus_gasseri","Lactobacillus_jensenii","Atopobium_vaginae","Prevotella_bivia","Catonella_morbi","Lactobacillus_delbrueckii","Anaerococcus_tetradius","Streptococcus_anginosus","Streptococcus_agalactiae","Prevotella_timonensis","Alloscardovia_omnicolens","Megasphaera_sueciensis","Lactobacillus_acidophilus","Finegoldia_magna","Prevotella_disiens","Prevotella_amnii","Lactobacillus_vaginalis","Anaerococcus_vaginalis","Mycoplasma_hominis","Dialister_micraerophilus","Lactobacillus_coleohominis","Peptoniphilus_harei","Aerococcus_christensenii","Anaeroglobus_geminatus","Enterococcus_faecalis","Ureaplasma_parvum","Bacteroides_fragilis","Anaerosphaera_aminiphila","Unclassified","Peptoniphilus_lacrimalis","Peptostreptococcus_anaerobius","Dialister_invisus","Parvimonas_micra","Gardnerella_vaginalis","Prevotella_oris","Shuttleworthia_satelles","Shuttleworthia_satelles_1","Peptoniphilus_ivorii","Prevotella_histicola","Bifidobacterium_breve","Peptoniphilus_gorbachii","Escherichia/Shigella_dysenteriae","Ureaplasma_urealyticum","Lactobacillus_taiwanensis","Prevotella_denticola","Staphylococcus_epidermidis","Streptococcus_sanguinis","Lactobacillus_rhamnosus","Lactobacillus_paracasei","Porphyromonas_uenonis","Peptoniphilus_duerdenii","Solobacterium_moorei","Actinobaculum_schaalii","Prevotella_corporis","Prevotella_buccalis","Anaerococcus_lactolyticus","Gemella_asaccharolytica","Atopobium_rimae","Peptococcus_niger","Lachnoanaerobaculum_umeaense","Escherichia/Shigella_flexneri","Actinobaculum_massiliense","Dialister_propionicifaciens","Sneathia_sanguinegens","Anaerococcus_murdochii","Fusobacterium_nucleatum","Porphyromonas_somerae","Bulleidia_extructa","Prevotella_oulorum","Streptococcus_urinalis","Klebsiella_pneumoniae","Mobiluncus_mulieris","Mobiluncus_curtisii","Actinomyces_neuii","Mogibacterium_timidum","Lactobacillus_ultunensis","Pseudomonas_hibiscicola","Atopobium_minutum"
"DL_513",-0.129503886911493,-0.129503886911493,6.86351123602147,-0.129503886911493,3.23779194307498,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493,-0.129503886911493
"DL_514",6.99135293145127,0.54246353730441,-0.150683643255536,3.37567688136063,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,0.54246353730441,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536,-0.150683643255536
"DL_515",7.46675990272846,3.8656372598541,-0.245236604319214,2.31971275314232,-0.245236604319214,-0.245236604319214,2.587976739737,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,2.15265866847916,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214,-0.245236604319214
"DL_516",8.48125926283099,-0.142453771962921,-0.142453771962921,2.63013495027686,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921,-0.142453771962921
"DL_517",8.68979000009665,-0.239115412188219,-0.239115412188219,4.51447477891814,1.14717894893167,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,3.8213275983582,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219,-0.239115412188219
"DL_518",-0.182441863303787,8.2391210970972,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,1.42699604913031,-0.182441863303787,0.916170425364323,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,0.510705317256159,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,2.59014685893599,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787,-0.182441863303787
"DL_519",-0.672042405360566,7.85688170893137,-0.672042405360566,3.01683704875337,6.43210168762696,5.90581895236048,-0.672042405360566,-0.672042405360566,3.33529077987191,-0.672042405360566,-0.672042405360566,4.46962115114209,-0.672042405360566,5.59325880737714,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,2.76194479912458,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,0.0211047751993793,-0.672042405360566,1.7258528674378,2.41900004799775,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,2.16117093869565,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566,-0.672042405360566
"DL_52",8.56160274287229,-0.131055217874688,1.66070425135337,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688,-0.131055217874688
"DL_520",-0.11361204232262,-0.11361204232262,8.97535134348696,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262,-0.11361204232262
"DL_521",-0.0963326614245525,-0.0963326614245525,7.61028025253964,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525,-0.0963326614245525
"DL_522",-0.125586729186764,-0.125586729186764,9.92135160575432,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764,-0.125586729186764
"DL_523",-0.107710718931615,-0.107710718931615,8.50914679559757,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615,-0.107710718931615
"DL_524",8.38640460801962,-0.155676298904402,-0.155676298904402,3.75634670652374,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402,-0.155676298904402
"DL_525",8.60108550599583,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897,-0.108874500075897
"DL_526",8.60903421421078,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579,-0.108975116635579
"DL_527",8.22934182512066,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287,-0.104168883862287
"DL_528",6.1376733654318,8.12420648422813,-0.264243831295381,6.08489516008442,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381,-0.264243831295381
