"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VII _pval","IV - V _pval","IV - VII _pval","V - VII _pval","LDepleted _pval","36 - 8 _pval"
"735",507.4001233,0.803868824768877,0.88438463254251,0.722990854963323,0.913512877995315,0.998422322465815,0.693478720419754,0.995754251764669,0.998341536260515,0.98215542553068,0.620586137651509,0.733674253409806,0.997594786918686,0.966053655490664,0.969773699769851,0.979577432250799,0.871289391676248,0.878710616653294
"736",508.3401546,0.331793651510059,0.854164316929988,0.235818784118992,0.786102001314865,0.996175682970775,0.62507196524075,0.999407409634937,0.998341536260515,0.976018151342765,0.496501802573178,0.78621921179681,0.997594786918686,0.906455632325401,0.9472260470872,0.971735004836239,0.658082608131691,0.419489731934386
"737",508.395729,0.803868824768877,0.939727046076053,0.501755341676025,0.91838399796131,0.980600009582379,0.749306629042885,0.940663598726874,0.998341536260515,0.991396629267229,0.475368329166212,0.782921792008696,0.997594786918686,0.900399999403466,0.98572689065005,0.996358413732978,0.667752686754532,0.80213359848562
"738",509.2709583,0.868148229817098,0.632608774335876,0.202858940983403,0.945176221762822,0.980600009582379,0.883339043080949,0.705017833363789,0.998341536260515,0.976018151342765,0.69034186525128,0.909446306954311,0.997594786918686,0.615485548234236,0.992659672329202,0.971735004836239,0.406734936724498,0.662100508566483
"739",509.4078572,0.84134099008622,0.822742437676594,0.681883060252817,0.946471785527475,0.980600009582379,0.985696818159738,0.995754251764669,0.998341536260515,0.976018151342765,0.934665961802962,0.986886184048536,0.997594786918686,0.929218608848449,0.925374038954725,0.971735004836239,0.884352890251174,0.814046763394375
"740",510.3485681,0.8596986131397,0.643814620460627,0.681713233050125,0.95852677909349,0.997385214474223,0.564281382532169,0.738963624981553,0.955377506067035,0.986358779150278,0.9277886678041,0.855884517959208,0.997594786918686,0.899436091358416,0.969773699769851,0.992636253135617,0.788604107039567,0.900057264215348
"741",511.2693145,0.920610610383962,0.253231748043722,0.00254355186967032,0.912845368036423,0.980600009582379,0.550828541869636,0.108738581633312,0.986800802022771,0.976018151342765,0.308490786841744,0.78621921179681,0.997594786918686,0.150060012974235,0.923037999932677,0.995947883255121,0.0201400307369593,0.216243343837736
"742",511.3607996,0.983729225441451,0.734946570611186,0.323707573992209,0.874136953506743,0.980600009582379,0.829264395084128,0.670725673872328,0.936935397961923,0.976018151342765,0.72741499708558,0.537366512565161,0.997594786918686,0.178977306245445,0.501120751574277,0.971735004836239,0.300238962805466,0.0442322408774785
"743",512.3467847,0.993776777726819,0.368791375355492,0.348819864264133,0.992283793182462,0.980600009582379,0.532716156816459,0.677407575188821,0.998341536260515,0.976018151342765,0.965334400067774,0.64748988633212,0.997594786918686,0.574231138206924,0.813668194962523,0.971735004836239,0.552518008795145,0.845655613096055
"744",513.4133713,0.936192921269036,0.860398736516181,0.580387247016817,0.945361729896368,0.980600009582379,0.843540296576685,0.746396084331505,0.998341536260515,0.976018151342765,0.82002197263316,0.782921792008696,0.997594786918686,0.544106551650208,0.796939315042581,0.971735004836239,0.555023811207337,0.614460396507388
"745",515.3357528,0.925731813830325,0.82257411606428,0.268150479126926,0.728704052046089,0.980600009582379,0.796512723204733,0.540174322014115,0.924704916156377,0.976018151342765,0.557285558101739,0.485081505727099,0.997594786918686,0.0758296634337652,0.576213545288733,0.971735004836239,0.167077300306867,0.375873820182967
"746",515.3922456,0.962987595666206,0.805364275826454,0.189894059054967,0.976926313365146,0.980600009582379,0.909834198415779,0.58164210734946,0.998341536260515,0.976018151342765,0.480712797126253,0.834380743483847,0.997594786918686,0.34317909196052,0.813668194962523,0.971735004836239,0.239966400775208,0.561601903898507
"747",515.4799318,0.786376352782848,0.734946570611186,0.98749989078543,0.945361729896368,0.996175682970775,0.992076724806197,0.890335743996873,0.936935397961923,0.976018151342765,0.759270884443633,0.725608126592655,0.997594786918686,0.882029747921328,0.987453495039029,0.991844259613597,0.930831884127475,0.0219833029210924
"748",516.248584,0.954462082109268,0.986964393101097,0.609943362757088,0.912845368036423,0.980600009582379,0.977688438249648,0.799360379847196,0.944183494201817,0.976018151342765,0.650562944469264,0.792405781756514,0.997594786918686,0.981661132694171,0.950689676614388,0.971735004836239,0.70127749537801,0.214813687835437
"749",516.3062685,0.18613662118629,0.465335978289067,0.778686302939238,0.92823284707496,0.980600009582379,0.0727042191792093,0.610908173658672,0.880163803812366,0.976018151342765,0.307100877363952,0.496586075496424,0.997594786918686,0.965245523580703,0.864706179146531,0.971735004836239,0.946905129667623,0.611512053493585
"750",516.3962953,0.976029258810929,0.867778434008004,0.385504621179424,0.97025338963253,0.980600009582379,0.930428311313315,0.73004431927483,0.998341536260515,0.976018151342765,0.644773266883931,0.86832411435697,0.997594786918686,0.510235164255524,0.908520947944261,0.971735004836239,0.431452784681226,0.478540424415226
"751",517.3094049,0.763117646194655,0.695499850668043,0.737772231613473,0.946471785527475,0.980600009582379,0.502344824808747,0.984797711788169,0.936935397961923,0.976018151342765,0.441018354843917,0.91612401175218,0.997594786918686,0.71299263105603,0.937643272499158,0.979577432250799,0.70127749537801,0.705497436387703
