"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VI _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VI _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VI _pval","III - VII _pval","IV - V _pval","IV - VI _pval","IV - VII _pval","V - VI _pval","V - VII _pval","VI - VII _pval","LDepleted _pval","36 - 8 _pval"
"57",121.0645797,0.454143888643322,0.924535240819492,9.16706692888009e-13,0.340802474417438,0.67595776137641,0.00639145937106357,0.481070716129345,0.295187308518206,0.998440032272259,0.975563723743946,0.591652813919429,3.17288128925323e-12,0.180600208399894,0.591329397715099,0.0020651895093091,0.11038508393258,0.664716850468785,0.800828592871462,0.926421260856027,0.614420728635791,0.591754730185327,1.31734693493266e-08,0.399288979810825
"58",121.0929226,0.946026848093383,0.924535240819492,0.351955518429405,0.981696599537974,0.97335212527735,0.946302067676052,0.900972662899921,0.824188927444263,0.998440032272259,0.998243687575228,0.999935661985809,0.246912712000551,0.999138215839279,0.901161605591403,0.994917207245019,0.714564810459652,0.919270206808328,0.790313364241582,0.993490229502375,0.985215810616442,0.981312134568141,0.303566719698054,0.454449875951941
"59",122.0679144,0.92734265145422,0.720546199413247,0.00273135361774151,0.962391939222392,0.958179760669714,0.933012530510288,0.900972662899921,0.253782280688605,0.993329455759914,0.998243687575228,0.999935661985809,1.11208590230691e-05,0.999138215839279,0.86620534619217,0.86343578046067,0.2506436626034,0.664716850468785,0.765647868313658,0.849755709171693,0.985215810616442,0.943714112992944,0.000204534288533058,0.913417825889812
"60",122.0961911,0.806477964629099,0.904437522727517,2.02585388313198e-10,0.999202334759683,0.7795503582764,0.705939526707828,0.891953351125185,0.089110615852702,0.993329455759914,0.961612376356653,0.999935661985809,1.09481397228293e-10,0.999138215839279,0.719066715178103,0.511205317391791,7.87405459710051e-05,0.645074682949492,0.790313364241582,0.795270187791921,0.910794884117766,0.884084887325254,5.41352001933295e-11,0.375324139714707
"61",123.1069656,0.956876931787958,0.954948258780977,0.0047252050744087,0.984651478627442,0.967357002629504,0.83244001448721,0.974835904970983,0.314376094500247,0.998440032272259,0.955213987503138,0.999935661985809,0.00616538127139631,0.999138215839279,0.928832091532142,0.86343578046067,0.106690728153228,0.755784344933351,0.938709871530234,0.924159623085414,0.973860464586253,0.892102337980521,0.00109890733693652,0.214097376620802
"62",124.0866571,0.806477964629099,0.903326887098566,0.857239268683407,0.934577972913783,0.754939585752123,0.95800789247888,0.981449538450308,0.898776247684798,0.998440032272259,0.647157104003519,0.999935661985809,0.802020647447117,0.999138215839279,0.685601558889544,0.95129151520919,0.782140039949071,0.811002364079428,0.919897212014357,0.623432642740306,0.973860464586253,0.959227117709865,0.810614077427471,0.26386323150569
"63",127.0682338,0.750646462313893,0.861294304536222,0.985169455326821,0.962391939222392,0.836186843870695,0.914814505903733,0.993063941620498,0.734347658151091,0.99725978335693,0.998243687575228,0.999935661985809,0.477017445660752,0.999138215839279,0.99065320861016,0.987649609496751,0.797487262749456,0.891269305993828,0.879956332616147,0.926142610225589,0.985215810616442,0.997573148844219,0.520231948782746,0.928478411940295
"64",128.9858277,0.583357025000992,0.926869527493697,0.621572421608984,0.984651478627442,0.563494116908265,0.843411801861452,0.891953351125185,0.661213388392393,0.945977092218263,0.980993756107051,0.999935661985809,0.909098585838393,0.999138215839279,0.707251123308869,0.936059518809337,0.683529884208163,0.811002364079428,0.875409849411372,0.60116294703379,0.973860464586253,0.993924484709201,0.945414948169557,0.906477851707871
"65",129.0992931,0.658790113690422,0.861294304536222,0.498571934714935,0.910533547798914,0.715128124902959,0.95791944165432,0.607073851152752,0.824188927444263,0.945977092218263,0.998243687575228,0.999935661985809,0.154115095663026,0.999138215839279,0.578768973841643,0.987649609496751,0.171395145648669,0.940515769420791,0.832578509150937,0.501120897416458,0.979093981296263,0.856934834072489,0.309665953798682,0.826013287962542
"66",130.0498704,0.61292664587702,0.99260698906184,0.399252285375652,0.962391939222392,0.625662092796751,0.940695475364812,0.891953351125185,0.762286293587104,0.945977092218263,0.991751050352448,0.999935661985809,0.495235959688935,0.999138215839279,0.662324182606971,0.987649609496751,0.888610148770333,0.870158743981119,0.959201000222304,0.760145498801418,0.995937629948267,0.898451258127752,0.790793120334798,0.557889638013503
"67",130.0861037,0.806477964629099,0.861294304536222,0.594257558288428,0.962391939222392,0.67595776137641,0.882355815370497,0.891953351125185,0.987147935733437,0.945977092218263,0.856972616708574,0.999935661985809,0.232988445086348,0.999138215839279,0.514882919904173,0.987649609496751,0.416779712826981,0.862965625724245,0.728508321675741,0.564593883000996,0.985215810616442,0.733134279111469,0.360091035297905,0.43351420240295
