,Feature Name,m/z,Retention Time,m/z - Minimum,m/z - Maximum,Retention Time - Minimum,Retention Time - Maximum,Exclusion Details,User Excluded
2972,335.98_744.5182m/z,744.5182326838769,5.5996749401095,744.5153137635159,744.522246722499,327.66300201414,350.77800750732,,False
2973,362.25_744.519m/z,744.51897790414,6.037525177002,744.515367297352,744.522302809362,350.8420085907,376.4600086212,,False
2974,394.65_744.5296m/z,744.5296498162289,6.577549934386999,744.5258466757069,744.532778884207,383.81601333617994,405.87401390076,,False
2975,428.34_744.5449m/z,744.544923056437,7.139008283615,744.5398294800771,744.546807199813,422.23400115966,439.93700981141995,,False
2976,377.24_744.5474m/z,744.547366812178,6.287408351898,744.543339415577,744.550305984715,366.13801002504,385.8609867096,,False
2977,458.9_744.5542m/z,744.5542182176201,7.648383140564001,744.5503617249581,744.5572459472979,455.16700744626,482.82497406005996,,False
2978,409.96_744.554m/z,744.554034798637,6.8326168060305,744.550313221531,744.557195939371,398.07901382448,418.4010028839,,False
2979,377.37_744.5524m/z,744.552434407426,6.289433240890499,744.5503151453161,744.5572587800481,369.7679901123,396.70300483704,,False
2980,497.47_744.5914m/z,744.591425061687,8.29109954834,744.5888190988429,744.595773261654,490.06399154664,509.69301223752,,False
2981,400.87_744.5998m/z,744.599826140049,6.681116580963001,744.595814811987,744.602801437082,397.59401321412,406.86799049376,,False
2982,420.53_744.6003m/z,744.600284114953,7.008833408356,744.595845175208,744.6028106850999,417.4800109863,435.49501419066,,False
2983,446.73_744.6095m/z,744.6095071622999,7.445566654205,744.606316133786,744.613237159185,443.18799018858005,458.47400665284005,,False
2984,527.18_744.6279m/z,744.6279143795069,8.7863249778745,744.623842131079,744.6307662347141,519.59300994876,534.77502822876,,False
2985,527.61_744.6632m/z,744.663169673163,8.793475151062001,744.6589246578341,744.6657827892099,517.8339958191,538.6289978027401,,False
2986,615.09_744.6867m/z,744.686720958911,10.251558303833,744.6833336581261,744.690277853726,612.3900032043599,622.45702743528,,False
2987,621.31_744.6938m/z,744.693787032762,10.355166435242001,744.690324490625,744.697228562688,613.4799957275401,622.8080177307,,False
2988,459.15_745.489m/z,745.488970473775,7.652458190917999,745.48485326414,745.491722307373,456.21700286867997,460.37501335146,,False
2989,270.59_745.4927m/z,745.492714823548,4.509900093079,745.488356400061,745.49525440108,257.44800567624003,280.39200782778,,False
2990,363.21_745.5225m/z,745.5224517608211,6.053583145142,745.5198149935029,745.5266534274209,349.5800113678201,376.4600086212,,False
2991,428.53_745.5481m/z,745.548148575101,7.142233371735001,745.544351720508,745.5513035500909,418.2869911194,445.10699272157996,,False
2992,376.93_745.5528m/z,745.552769310804,6.282141685485499,745.5479574876649,745.554794378266,366.08199119568,394.1059970856,,False
2993,458.91_745.558m/z,745.557990897655,7.648466587067,745.554820286229,745.561651112222,455.16700744626,472.61501312255996,,False
2994,409.98_745.5576m/z,745.5575896918609,6.833033323288,745.554814861994,745.5618109174451,406.73701286316003,419.71301078796,,False
2995,497.63_745.5959m/z,745.595883264005,8.293816566467,745.593315880828,745.6002929239501,490.69702148436,504.3410110473599,,False
2996,400.87_745.6038m/z,745.6037710733659,6.681166648864501,745.600404612011,745.6072280591029,397.59401321412,402.12498664853996,,False
2997,459.01_745.6287m/z,745.6286575799479,7.650241613387999,745.6248470078709,745.6318074105859,456.17400169374,461.29800796506,,False
2998,527.21_745.632m/z,745.63198457332,8.786816596985,745.628311310515,745.6353066161109,516.05197906494,534.93598937988,,False
